I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9465.22358000;9465.22358000;0.00000000;66;12;0.18;584.5264;-534.7764;-0.9149;-8.102673
20200505;5;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9060.23358000;9060.23358000;0.00000000;88;12;0.14;939.7664;-939.7664;-1.0000;-10.679164
20200505;4;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9418.63000000;9418.63000000;0.00000000;53;7;0.13;630.3900;-581.3700;-0.9222;-10.969245
20200505;5;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9062.88000000;9062.88000000;0.00000000;68;6;0.09;937.1200;-937.1200;-1.0000;-13.781176
20200505;4;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9474.72000000;9474.72000000;0.00000000;44;5;0.11;575.4400;-525.2800;-0.9128;-11.938182
20200505;5;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9061.16000000;9061.16000000;0.00000000;58;3;0.05;938.8400;-938.8400;-1.0000;-16.186897
20200505;4;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9532.84000000;9532.84000000;0.00000000;38;4;0.11;521.1600;-467.1600;-0.8964;-12.293684
20200505;5;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9250.23000000;9250.23000000;0.00000000;45;2;0.04;749.7700;-749.7700;-1.0000;-16.661556
20200505;4;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;10130.37121000;10130.37121000;0.00000000;194;61;0.31;405.3737;130.3712;0.3216;0.672017
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9149.99591000;9149.99591000;0.00000000;243;65;0.27;904.3833;-850.0041;-0.9399;-3.497959
20200505;4;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9873.77221000;9873.77221000;0.00000000;242;76;0.31;468.0940;-126.2278;-0.2697;-0.521602
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;8849.54373000;8849.54373000;0.00000000;302;79;0.26;1211.3525;-1150.4563;-0.9497;-3.809458
20200505;4;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9610.83631000;9610.83631000;0.00000000;268;81;0.30;524.7414;-389.1637;-0.7416;-1.452103
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9148.80915000;9148.80915000;0.00000000;336;96;0.29;1066.4487;-851.1909;-0.7982;-2.533306
20200505;4;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9192.22136000;9192.22136000;0.00000000;279;76;0.27;956.5322;-807.7786;-0.8445;-2.895264
20200505;5;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;8895.37515000;8895.37515000;0.00000000;348;93;0.27;1291.4594;-1104.6248;-0.8553;-3.174209
20200505;4;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9645.23907000;9645.23907000;0.00000000;236;67;0.28;537.1733;-354.7609;-0.6604;-1.503224
20200505;5;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9144.61350000;9144.61350000;0.00000000;302;79;0.26;865.8579;-855.3865;-0.9879;-2.832406
20200505;4;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9387.13670000;9387.13670000;0.00000000;189;47;0.25;715.8233;-612.8633;-0.8562;-3.242663
20200505;5;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9218.31748000;9218.31748000;0.00000000;247;64;0.26;846.8030;-781.6825;-0.9231;-3.164707
20200505;4;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9413.74715000;9413.74715000;0.00000000;138;31;0.22;691.7129;-586.2529;-0.8475;-4.248209
20200505;5;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9051.41036000;9051.41036000;0.00000000;194;44;0.23;996.3196;-948.5896;-0.9521;-4.889637
20200505;4;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9214.49553000;9214.49553000;0.00000000;106;19;0.18;841.9345;-785.5045;-0.9330;-7.410420
20200505;5;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9132.09185000;9132.09185000;0.00000000;154;33;0.21;867.9082;-867.9082;-1.0000;-5.635767
20200505;4;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9216.10290000;9216.10290000;0.00000000;80;11;0.14;861.0671;-783.8971;-0.9104;-9.798714
20200505;5;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;8646.99861000;8646.99861000;0.00000000;112;12;0.11;1353.0014;-1353.0014;-1.0000;-12.080370
20200505;4;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9424.18124000;9424.18124000;0.00000000;66;10;0.15;644.5888;-575.8188;-0.8933;-8.724527
20200505;5;20.0000;LowOrHighOfLast2Candles;60;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;8971.83124000;8971.83124000;0.00000000;87;9;0.10;1028.1688;-1028.1688;-1.0000;-11.818032
20200505;4;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9486.49000000;9486.49000000;0.00000000;53;7;0.13;572.4100;-513.5100;-0.8971;-9.688868
20200505;5;20.0000;LowOrHighOfLast2Candles;70;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9121.39000000;9121.39000000;0.00000000;68;6;0.09;878.6100;-878.6100;-1.0000;-12.920735
20200505;4;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9524.10000000;9524.10000000;0.00000000;44;5;0.11;535.7400;-475.9000;-0.8883;-10.815909
20200505;5;20.0000;LowOrHighOfLast2Candles;80;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9090.96000000;9090.96000000;0.00000000;58;3;0.05;909.0400;-909.0400;-1.0000;-15.673103
20200505;4;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9572.10000000;9572.10000000;0.00000000;38;4;0.11;493.5600;-427.9000;-0.8670;-11.260526
20200505;5;20.0000;LowOrHighOfLast2Candles;90;2.0000;0.000300;5.000000;2.500000;60;0.000000;8;19;1;9269.55000000;9269.55000000;0.00000000;45;2;0.04;731.8500;-730.4500;-0.9981;-16.232222
20200505;4;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;10124.25597000;10124.25597000;0.00000000;191;57;0.30;400.1168;124.2560;0.3105;0.650555
20200505;5;20.0000;LowOrHighOfLast2Candles;-30;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8830.10123000;8830.10123000;0.00000000;239;56;0.23;1220.4874;-1169.8988;-0.9586;-4.894974
20200505;4;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9921.06949000;9921.06949000;0.00000000;238;70;0.29;548.2431;-78.9305;-0.1440;-0.331641
20200505;5;20.0000;LowOrHighOfLast2Candles;-20;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8730.22866000;8730.22866000;0.00000000;296;72;0.24;1317.5830;-1269.7713;-0.9637;-4.289768
20200505;4;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9737.17229000;9737.17229000;0.00000000;265;78;0.29;515.3026;-262.8277;-0.5100;-0.991803
20200505;5;20.0000;LowOrHighOfLast2Candles;-10;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8945.57530000;8945.57530000;0.00000000;332;87;0.26;1098.1628;-1054.4247;-0.9602;-3.175978
20200505;4;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9305.05111000;9305.05111000;0.00000000;274;72;0.26;872.4325;-694.9489;-0.7966;-2.536310
20200505;5;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;8694.38865000;8694.38865000;0.00000000;344;86;0.25;1422.3985;-1305.6113;-0.9179;-3.795382
20200505;4;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9585.02377000;9585.02377000;0.00000000;235;62;0.26;606.2359;-414.9762;-0.6845;-1.765856
20200505;5;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;3.000000;60;0.000000;8;19;1;9141.77018000;9141.77018000;0.00000000;299;75;0.25;917.8033;-858.2298;-0.9351;-2.870334
